Date,Number of Orders,Status of Order, Total CBV ,Service,,,,Data Dictionary
2016-03-07,10,No Driver Found,"  1,201,200 ",GO-CLEAN,,,,
2016-03-07,100,No Driver Found,"  1,683,500 ",GO-FOOD,,,,
2016-03-07,10,No Driver Found,"  2,347,800 ",GO-GLAM,,,,
2016-03-07,0,No Driver Found,"  27,300 ",GO-KILAT,,,,
2016-03-07,70,No Driver Found,"  11,866,400 ",GO-MASSAGE,,,,
2016-03-07,8870,No Driver Found,"  234,497,900 ",GO-RIDE,,,,
2016-03-07,650,No Driver Found,"  20,475,000 ",GO-SEND,,,,
2016-03-07,880,No Driver Found,"  26,865,020 ",GO-SHOP,,,,
2016-03-07,40,Other,"  5,532,800 ",GO-CLEAN,,,,
2016-03-07,10,Other,"  1,146,600 ",GO-GLAM,,,,
2016-03-07,60,Other,"  12,539,800 ",GO-MASSAGE,,,,
2016-03-08,360,Cancelled,"  188,746,740 ",GO-BOX,,,,
2016-03-08,10,Cancelled,"  2,074,800 ",GO-CLEAN,,,,
2016-03-08,14010,Cancelled,"  240,449,300 ",GO-FOOD,,,,
2016-03-08,10,Cancelled,"  1,446,900 ",GO-GLAM,,,,
2016-03-08,20,Cancelled,"  382,200 ",GO-KILAT,,,,
2016-03-08,480,Cancelled,"  6,770,400 ",GO-MART,,,,
2016-03-08,60,Cancelled,"  10,328,500 ",GO-MASSAGE,,,,
2016-03-08,62260,Cancelled,"  1,527,207,500 ",GO-RIDE,,,,
2016-03-08,6000,Cancelled,"  220,518,480 ",GO-SEND,,,,
2016-03-08,4360,Cancelled,"  122,884,580 ",GO-SHOP,,,,
2016-03-08,210,Cancelled,  -   ,GO-TIX,,,,
2016-03-08,710,Completed,"  269,548,370 ",GO-BOX,,,,
2016-03-08,130,Completed,"  18,454,800 ",GO-CLEAN,,,,
2016-03-08,69170,Completed,"  1,120,264,600 ",GO-FOOD,,,,
2016-03-08,60,Completed,"  9,855,300 ",GO-GLAM,,,,
2016-03-08,430,Completed,"  9,009,000 ",GO-KILAT,,,,
2016-03-08,1960,Completed,"  27,391,000 ",GO-MART,,,,
2016-03-08,350,Completed,"  65,723,840 ",GO-MASSAGE,,,,
2016-03-08,418780,Completed,"  9,629,767,420 ",GO-RIDE,,,,
2016-03-08,44580,Completed,"  1,604,541,120 ",GO-SEND,,,,
2016-03-08,12160,Completed,"  301,277,340 ",GO-SHOP,,,,
2016-03-08,10,Completed,"  49,777 ",GO-TIX,,,,
2016-03-08,80,Failed/Timeout,"  2,996,949 ",GO-TIX,,,,
2016-03-08,50,No Driver Found,"  35,030,450 ",GO-BOX,,,,
2016-03-08,10,No Driver Found,"  982,800 ",GO-CLEAN,,,,
2016-03-08,130,No Driver Found,"  2,238,600 ",GO-FOOD,,,,
2016-03-08,0,No Driver Found,"  1,201,200 ",GO-GLAM,,,,
2016-03-08,10,No Driver Found,"  273,000 ",GO-KILAT,,,,
2016-03-08,0,No Driver Found,"  36,400 ",GO-MART,,,,
2016-03-08,0,No Driver Found,"  518,700 ",GO-MASSAGE,,,,
2016-03-08,7780,No Driver Found,"  203,539,700 ",GO-RIDE,,,,
2016-03-08,990,No Driver Found,"  32,157,580 ",GO-SEND,,,,
2016-03-08,1130,No Driver Found,"  34,212,360 ",GO-SHOP,,,,
2016-03-08,0,Other,"  291,200 ",GO-CLEAN,,,,
2016-03-09,280,Cancelled,"  109,819,710 ",GO-BOX,,,,
2016-03-09,50,Cancelled,"  7,935,200 ",GO-CLEAN,,,,
2016-03-09,14760,Cancelled,"  246,036,700 ",GO-FOOD,,,,
2016-03-09,20,Cancelled,"  2,663,570 ",GO-GLAM,,,,
2016-03-09,10,Cancelled,"  191,100 ",GO-KILAT,,,,
2016-03-09,560,Cancelled,"  7,807,800 ",GO-MART,,,,
2016-03-09,70,Cancelled,"  13,040,300 ",GO-MASSAGE,,,,
2016-03-09,27780,Cancelled,"  663,053,300 ",GO-RIDE,,,,
2016-03-09,2690,Cancelled,"  99,572,200 ",GO-SEND,,,,
2016-03-09,3290,Cancelled,"  89,316,500 ",GO-SHOP,,,,
2016-03-09,190,Cancelled,  -   ,GO-TIX,,,,
2016-03-09,720,Completed,"  281,830,185 ",GO-BOX,,,,
2016-03-09,250,Completed,"  34,798,400 ",GO-CLEAN,,,,
2016-03-09,84040,Completed,"  1,340,521,000 ",GO-FOOD,,,,
2016-03-09,130,Completed,"  17,245,410 ",GO-GLAM,,,,
2016-03-09,150,Completed,"  3,084,900 ",GO-KILAT,,,,
2016-03-09,2350,Completed,"  32,851,000 ",GO-MART,,,,
2016-03-09,660,Completed,"  124,593,560 ",GO-MASSAGE,,,,
2016-03-09,186540,Completed,"  4,156,193,860 ",GO-RIDE,,,,
2016-03-09,22690,Completed,"  825,100,640 ",GO-SEND,,,,
2016-03-09,10020,Completed,"  239,182,580 ",GO-SHOP,,,,
2016-03-09,30,Completed,"  71,026 ",GO-TIX,,,,
2016-03-09,50,Failed/Timeout,"  1,959,458 ",GO-TIX,,,,
2016-03-09,20,No Driver Found,"  22,743,630 ",GO-BOX,,,,
2016-03-09,10,No Driver Found,"  1,674,400 ",GO-CLEAN,,,,
2016-03-09,120,No Driver Found,"  2,156,700 ",GO-FOOD,,,,
2016-03-09,20,No Driver Found,"  3,674,580 ",GO-GLAM,,,,
2016-03-09,0,No Driver Found,"  36,400 ",GO-MART,,,,
2016-03-09,10,No Driver Found,"  982,800 ",GO-MASSAGE,,,,
2016-03-09,700,No Driver Found,"  16,907,800 ",GO-RIDE,,,,
2016-03-09,80,No Driver Found,"  2,713,620 ",GO-SEND,,,,
2016-03-09,480,No Driver Found,"  12,208,560 ",GO-SHOP,,,,
2016-03-09,0,Other,"  327,600 ",GO-CLEAN,,,,
2016-03-10,310,Cancelled,"  209,644,890 ",GO-BOX,,,,
2016-03-10,20,Cancelled,"  1,965,600 ",GO-CLEAN,,,,
2016-03-10,12310,Cancelled,"  210,137,200 ",GO-FOOD,,,,
2016-03-10,10,Cancelled,"  1,142,960 ",GO-GLAM,,,,
2016-03-10,30,Cancelled,"  627,900 ",GO-KILAT,,,,
2016-03-10,580,Cancelled,"  8,099,000 ",GO-MART,,,,
2016-03-10,50,Cancelled,"  9,727,900 ",GO-MASSAGE,,,,
2016-03-10,66040,Cancelled,"  1,619,150,260 ",GO-RIDE,,,,
2016-03-10,5710,Cancelled,"  210,475,720 ",GO-SEND,,,,
2016-03-10,4040,Cancelled,"  114,272,340 ",GO-SHOP,,,,
2016-03-10,180,Cancelled,  -   ,GO-TIX,,,,
2016-03-10,620,Completed,"  238,736,043 ",GO-BOX,,,,
2016-03-10,140,Completed,"  19,364,800 ",GO-CLEAN,,,,
2016-03-10,65800,Completed,"  1,065,619,100 ",GO-FOOD,,,,
2016-03-10,80,Completed,"  10,548,720 ",GO-GLAM,,,,
2016-03-10,400,Completed,"  8,353,800 ",GO-KILAT,,,,
2016-03-10,2090,Completed,"  29,192,800 ",GO-MART,,,,
2016-03-10,370,Completed,"  70,885,360 ",GO-MASSAGE,,,,
2016-03-10,428800,Completed,"  9,908,485,860 ",GO-RIDE,,,,
2016-03-10,43570,Completed,"  1,577,530,500 ",GO-SEND,,,,
2016-03-10,11230,Completed,"  279,852,300 ",GO-SHOP,,,,
2016-03-10,30,Completed,"  85,358 ",GO-TIX,,,,
2016-03-10,50,Failed/Timeout,"  1,854,899 ",GO-TIX,,,,
2016-03-10,30,No Driver Found,"  21,536,970 ",GO-BOX,,,,
2016-03-10,0,No Driver Found,"  291,200 ",GO-CLEAN,,,,
2016-03-10,100,No Driver Found,"  1,656,200 ",GO-FOOD,,,,
2016-03-10,30,No Driver Found,"  3,721,900 ",GO-GLAM,,,,
2016-03-10,10,No Driver Found,"  109,200 ",GO-KILAT,,,,
2016-03-10,0,No Driver Found,"  18,200 ",GO-MART,,,,
2016-03-10,8150,No Driver Found,"  211,205,540 ",GO-RIDE,,,,
2016-03-10,560,No Driver Found,"  18,027,100 ",GO-SEND,,,,
2016-03-10,860,No Driver Found,"  25,831,260 ",GO-SHOP,,,,
2016-03-10,0,Other,"  145,600 ",GO-CLEAN,,,,
2016-03-10,0,Other,"  18,200 ",GO-FOOD,,,,
2016-03-10,0,Other,"  343,980 ",GO-GLAM,,,,
2016-03-11,340,Cancelled,"  168,662,585 ",GO-BOX,,,,
2016-03-11,20,Cancelled,"  3,785,600 ",GO-CLEAN,,,,
2016-03-11,13330,Cancelled,"  222,385,800 ",GO-FOOD,,,,
2016-03-11,20,Cancelled,"  2,250,430 ",GO-GLAM,,,,
2016-03-11,20,Cancelled,"  354,900 ",GO-KILAT,,,,
2016-03-11,570,Cancelled,"  7,953,400 ",GO-MART,,,,
2016-03-11,30,Cancelled,"  6,579,300 ",GO-MASSAGE,,,,
2016-03-11,75230,Cancelled,"  1,852,561,620 ",GO-RIDE,,,,
2016-03-11,6810,Cancelled,"  248,084,200 ",GO-SEND,,,,
2016-03-11,4200,Cancelled,"  120,982,680 ",GO-SHOP,,,,
2016-03-11,150,Cancelled,  -   ,GO-TIX,,,,
2016-03-11,710,Completed,"  275,806,349 ",GO-BOX,,,,
2016-03-11,170,Completed,"  23,441,600 ",GO-CLEAN,,,,
2016-03-11,70090,Completed,"  1,134,433,300 ",GO-FOOD,,,,
2016-03-11,120,Completed,"  16,546,530 ",GO-GLAM,,,,
2016-03-11,340,Completed,"  7,207,200 ",GO-KILAT,,,,
2016-03-11,1950,Completed,"  27,281,800 ",GO-MART,,,,
2016-03-11,310,Completed,"  59,641,400 ",GO-MASSAGE,,,,
2016-03-11,428660,Completed,"  9,837,909,900 ",GO-RIDE,,,,
2016-03-11,44740,Completed,"  1,624,648,480 ",GO-SEND,,,,
2016-03-11,12010,Completed,"  294,945,560 ",GO-SHOP,,,,
2016-03-11,30,Completed,"  45,500 ",GO-TIX,,,,
2016-03-11,20,Failed/Timeout,"  99,099 ",GO-TIX,,,,
2016-03-11,40,No Driver Found,"  22,062,040 ",GO-BOX,,,,
2016-03-11,350,No Driver Found,"  6,397,300 ",GO-FOOD,,,,
2016-03-11,20,No Driver Found,"  2,805,530 ",GO-GLAM,,,,
2016-03-11,30,No Driver Found,"  600,600 ",GO-KILAT,,,,
2016-03-11,10,No Driver Found,"  163,800 ",GO-MART,,,,
2016-03-11,22300,No Driver Found,"  558,357,800 ",GO-RIDE,,,,
2016-03-11,2560,No Driver Found,"  83,894,720 ",GO-SEND,,,,
2016-03-11,1670,No Driver Found,"  55,211,520 ",GO-SHOP,,,,
2016-03-11,0,Other,"  145,600 ",GO-CLEAN,,,,
2016-03-11,0,Other,"  18,200 ",GO-FOOD,,,,
2016-03-11,0,Other,"  127,400 ",GO-MASSAGE,,,,
2016-03-11,30,Other,"  686,140 ",GO-RIDE,,,,
2016-03-11,0,Other,"  58,240 ",GO-SEND,,,,
2016-03-12,370,Cancelled,"  205,414,573 ",GO-BOX,,,,
2016-03-12,40,Cancelled,"  4,986,800 ",GO-CLEAN,,,,
2016-03-12,13970,Cancelled,"  232,404,900 ",GO-FOOD,,,,
2016-03-12,20,Cancelled,"  2,087,540 ",GO-GLAM,,,,
2016-03-12,20,Cancelled,"  327,600 ",GO-KILAT,,,,
2016-03-12,530,Cancelled,"  7,389,200 ",GO-MART,,,,
2016-03-12,80,Cancelled,"  15,096,900 ",GO-MASSAGE,,,,
2016-03-12,45940,Cancelled,"  1,030,485,820 ",GO-RIDE,,,,
2016-03-12,3980,Cancelled,"  147,097,860 ",GO-SEND,,,,
2016-03-12,3840,Cancelled,"  106,197,000 ",GO-SHOP,,,,
2016-03-12,160,Cancelled,  -   ,GO-TIX,,,,
2016-03-12,790,Completed,"  293,459,621 ",GO-BOX,,,,
2016-03-12,290,Completed,"  39,748,800 ",GO-CLEAN,,,,
2016-03-12,84500,Completed,"  1,363,161,800 ",GO-FOOD,,,,
2016-03-12,170,Completed,"  20,684,300 ",GO-GLAM,,,,
2016-03-12,250,Completed,"  5,323,500 ",GO-KILAT,,,,
2016-03-12,2160,Completed,"  30,266,600 ",GO-MART,,,,
2016-03-12,570,Completed,"  112,271,250 ",GO-MASSAGE,,,,
2016-03-12,305560,Completed,"  6,329,170,120 ",GO-RIDE,,,,
2016-03-12,30340,Completed,"  1,104,678,120 ",GO-SEND,,,,
2016-03-12,12720,Completed,"  310,890,580 ",GO-SHOP,,,,
2016-03-12,30,Completed,"  20,475 ",GO-TIX,,,,
2016-03-12,20,Failed/Timeout,"  115,070 ",GO-TIX,,,,
2016-03-12,50,No Driver Found,"  25,739,350 ",GO-BOX,,,,
2016-03-12,20,No Driver Found,"  3,239,600 ",GO-CLEAN,,,,
2016-03-12,450,No Driver Found,"  8,890,700 ",GO-FOOD,,,,
2016-03-12,80,No Driver Found,"  11,533,340 ",GO-GLAM,,,,
2016-03-12,0,No Driver Found,"  18,200 ",GO-MART,,,,
2016-03-12,60,No Driver Found,"  11,924,640 ",GO-MASSAGE,,,,
2016-03-12,2300,No Driver Found,"  55,031,340 ",GO-RIDE,,,,
2016-03-12,410,No Driver Found,"  12,803,700 ",GO-SEND,,,,
2016-03-12,1010,No Driver Found,"  29,655,080 ",GO-SHOP,,,,
2016-03-12,10,Other,"  873,600 ",GO-CLEAN,,,,
2016-03-12,0,Other,"  123,760 ",GO-GLAM,,,,
2016-03-12,0,Other,"  273,000 ",GO-MASSAGE,,,,
2016-03-13,430,Cancelled,"  283,304,840 ",GO-BOX,,,,
2016-03-13,40,Cancelled,"  4,950,400 ",GO-CLEAN,,,,
2016-03-13,15520,Cancelled,"  260,851,500 ",GO-FOOD,,,,
2016-03-13,20,Cancelled,"  3,124,940 ",GO-GLAM,,,,
2016-03-13,0,Cancelled,"  54,600 ",GO-KILAT,,,,
2016-03-13,560,Cancelled,"  7,898,800 ",GO-MART,,,,
2016-03-13,90,Cancelled,"  16,380,000 ",GO-MASSAGE,,,,
2016-03-13,33880,Cancelled,"  771,754,620 ",GO-RIDE,,,,
2016-03-13,2870,Cancelled,"  102,921,000 ",GO-SEND,,,,
2016-03-13,3400,Cancelled,"  92,880,060 ",GO-SHOP,,,,
2016-03-13,150,Cancelled,  -   ,GO-TIX,,,,
2016-03-13,860,Completed,"  337,045,618 ",GO-BOX,,,,
2016-03-13,290,Completed,"  39,712,400 ",GO-CLEAN,,,,
2016-03-13,86520,Completed,"  1,405,995,500 ",GO-FOOD,,,,
2016-03-13,160,Completed,"  19,706,960 ",GO-GLAM,,,,
2016-03-13,80,Completed,"  1,610,700 ",GO-KILAT,,,,
2016-03-13,2320,Completed,"  32,541,600 ",GO-MART,,,,
2016-03-13,740,Completed,"  139,424,740 ",GO-MASSAGE,,,,
2016-03-13,220450,Completed,"  4,608,786,000 ",GO-RIDE,,,,
2016-03-13,21300,Completed,"  766,280,060 ",GO-SEND,,,,
2016-03-13,11480,Completed,"  272,994,540 ",GO-SHOP,,,,
2016-03-13,20,Completed,"  27,300 ",GO-TIX,,,,
2016-03-13,30,Failed/Timeout,"  206,479 ",GO-TIX,,,,
2016-03-13,40,No Driver Found,"  31,069,220 ",GO-BOX,,,,
2016-03-13,30,No Driver Found,"  3,458,000 ",GO-CLEAN,,,,
2016-03-13,850,No Driver Found,"  17,453,800 ",GO-FOOD,,,,
2016-03-13,60,No Driver Found,"  8,145,410 ",GO-GLAM,,,,
2016-03-13,10,No Driver Found,"  2,036,580 ",GO-MASSAGE,,,,
2016-03-13,1950,No Driver Found,"  45,387,160 ",GO-RIDE,,,,
2016-03-13,380,No Driver Found,"  10,659,740 ",GO-SEND,,,,
2016-03-13,910,No Driver Found,"  23,130,380 ",GO-SHOP,,,,
2016-03-13,10,Other,"  728,000 ",GO-CLEAN,,,,
2016-03-14,540,Cancelled,"  244,804,560 ",GO-BOX,,,,
2016-03-14,30,Cancelled,"  3,494,400 ",GO-CLEAN,,,,
2016-03-14,17930,Cancelled,"  314,632,500 ",GO-FOOD,,,,
2016-03-14,20,Cancelled,"  2,300,480 ",GO-GLAM,,,,
2016-03-14,20,Cancelled,"  464,100 ",GO-KILAT,,,,
2016-03-14,570,Cancelled,"  8,008,000 ",GO-MART,,,,
2016-03-14,60,Cancelled,"  9,646,000 ",GO-MASSAGE,,,,
2016-03-14,113810,Cancelled,"  2,871,947,260 ",GO-RIDE,,,,
2016-03-14,7250,Cancelled,"  267,283,380 ",GO-SEND,,,,
2016-03-14,4010,Cancelled,"  114,951,200 ",GO-SHOP,,,,
2016-03-14,160,Cancelled,  -   ,GO-TIX,,,,
2016-03-14,680,Completed,"  234,393,341 ",GO-BOX,,,,
2016-03-14,180,Completed,"  23,842,000 ",GO-CLEAN,,,,
2016-03-14,66590,Completed,"  1,086,439,900 ",GO-FOOD,,,,
2016-03-14,80,Completed,"  11,195,730 ",GO-GLAM,,,,
2016-03-14,440,Completed,"  9,282,000 ",GO-KILAT,,,,
2016-03-14,2030,Completed,"  28,392,000 ",GO-MART,,,,
2016-03-14,410,Completed,"  69,784,260 ",GO-MASSAGE,,,,
2016-03-14,398540,Completed,"  9,127,170,780 ",GO-RIDE,,,,
2016-03-14,40810,Completed,"  1,463,145,320 ",GO-SEND,,,,
2016-03-14,11230,Completed,"  272,577,760 ",GO-SHOP,,,,
2016-03-14,110,Completed,"  47,320 ",GO-TIX,,,,
2016-03-14,20,Failed/Timeout,"  164,028 ",GO-TIX,,,,
2016-03-14,30,No Driver Found,"  24,994,060 ",GO-BOX,,,,
2016-03-14,0,No Driver Found,"  400,400 ",GO-CLEAN,,,,
2016-03-14,520,No Driver Found,"  9,100,000 ",GO-FOOD,,,,
2016-03-14,10,No Driver Found,"  2,467,920 ",GO-GLAM,,,,
2016-03-14,130,No Driver Found,"  2,675,400 ",GO-KILAT,,,,
2016-03-14,20,No Driver Found,"  273,000 ",GO-MART,,,,
2016-03-14,10,No Driver Found,"  800,800 ",GO-MASSAGE,,,,
2016-03-14,54110,No Driver Found,"  1,425,282,040 ",GO-RIDE,,,,
2016-03-14,4320,No Driver Found,"  159,279,120 ",GO-SEND,,,,
2016-03-14,2310,No Driver Found,"  77,976,080 ",GO-SHOP,,,,
2016-03-14,0,Other,"  291,200 ",GO-CLEAN,,,,
2016-03-14,10,Other,"  764,400 ",GO-MASSAGE,,,,
2016-03-14,10,Other,"  314,860 ",GO-RIDE,,,,
2016-03-14,0,Other,"  54,600 ",GO-SEND,,,,
2016-03-15,380,Cancelled,"  183,468,649 ",GO-BOX,,,,
2016-03-15,20,Cancelled,"  2,657,200 ",GO-CLEAN,,,,
2016-03-15,15860,Cancelled,"  262,052,700 ",GO-FOOD,,,,
2016-03-15,10,Cancelled,"  1,190,280 ",GO-GLAM,,,,
2016-03-15,30,Cancelled,"  573,300 ",GO-KILAT,,,,
2016-03-15,590,Cancelled,"  8,281,000 ",GO-MART,,,,
2016-03-15,50,Cancelled,"  9,946,300 ",GO-MASSAGE,,,,
2016-03-15,104020,Cancelled,"  2,448,209,400 ",GO-RIDE,,,,
2016-03-15,6920,Cancelled,"  256,237,800 ",GO-SEND,,,,
2016-03-15,4130,Cancelled,"  111,740,720 ",GO-SHOP,,,,
2016-03-15,190,Cancelled,  -   ,GO-TIX,,,,
2016-03-15,620,Completed,"  209,864,473 ",GO-BOX,,,,
2016-03-15,170,Completed,"  23,004,800 ",GO-CLEAN,,,,
2016-03-15,67230,Completed,"  1,089,324,600 ",GO-FOOD,,,,
2016-03-15,70,Completed,"  9,175,530 ",GO-GLAM,,,,
2016-03-15,310,Completed,"  6,579,300 ",GO-KILAT,,,,
2016-03-15,1960,Completed,"  27,482,000 ",GO-MART,,,,
2016-03-15,300,Completed,"  57,439,200 ",GO-MASSAGE,,,,
2016-03-15,326600,Completed,"  7,388,208,100 ",GO-RIDE,,,,
2016-03-15,37730,Completed,"  1,348,778,340 ",GO-SEND,,,,
2016-03-15,11400,Completed,"  274,688,960 ",GO-SHOP,,,,
2016-03-15,240,Completed,"  302,120 ",GO-TIX,,,,
2016-03-15,30,Failed/Timeout,"  422,604 ",GO-TIX,,,,
2016-03-15,40,No Driver Found,"  26,470,080 ",GO-BOX,,,,
2016-03-15,0,No Driver Found,"  364,000 ",GO-CLEAN,,,,
2016-03-15,1190,No Driver Found,"  17,990,700 ",GO-FOOD,,,,
2016-03-15,20,No Driver Found,"  2,894,710 ",GO-GLAM,,,,
2016-03-15,50,No Driver Found,"  1,010,100 ",GO-KILAT,,,,
2016-03-15,60,No Driver Found,"  837,200 ",GO-MART,,,,
2016-03-15,0,No Driver Found,"  591,500 ",GO-MASSAGE,,,,
2016-03-15,78780,No Driver Found,"  1,846,009,620 ",GO-RIDE,,,,
2016-03-15,5050,No Driver Found,"  187,485,480 ",GO-SEND,,,,
2016-03-15,2520,No Driver Found,"  78,034,320 ",GO-SHOP,,,,
2016-03-15,0,Other,"  145,600 ",GO-CLEAN,,,,
2016-03-16,410,Cancelled,"  178,986,080 ",GO-BOX,,,,
2016-03-16,20,Cancelled,"  2,002,000 ",GO-CLEAN,,,,
2016-03-16,12860,Cancelled,"  215,005,700 ",GO-FOOD,,,,
2016-03-16,10,Cancelled,"  1,894,620 ",GO-GLAM,,,,
2016-03-16,20,Cancelled,"  382,200 ",GO-KILAT,,,,
2016-03-16,550,Cancelled,"  7,644,000 ",GO-MART,,,,
2016-03-16,80,Cancelled,"  12,184,900 ",GO-MASSAGE,,,,
2016-03-16,69980,Cancelled,"  1,784,957,720 ",GO-RIDE,,,,
2016-03-16,6270,Cancelled,"  238,647,500 ",GO-SEND,,,,
2016-03-16,3370,Cancelled,"  100,611,420 ",GO-SHOP,,,,
2016-03-16,190,Cancelled,  -   ,GO-TIX,,,,
2016-03-16,680,Completed,"  229,905,403 ",GO-BOX,,,,
2016-03-16,170,Completed,"  22,640,800 ",GO-CLEAN,,,,
2016-03-16,67490,Completed,"  1,097,787,600 ",GO-FOOD,,,,
2016-03-16,110,Completed,"  13,739,180 ",GO-GLAM,,,,
2016-03-16,390,Completed,"  8,190,000 ",GO-KILAT,,,,
2016-03-16,1970,Completed,"  27,591,200 ",GO-MART,,,,
2016-03-16,430,Completed,"  63,427,000 ",GO-MASSAGE,,,,
2016-03-16,368980,Completed,"  8,583,440,320 ",GO-RIDE,,,,
2016-03-16,41870,Completed,"  1,541,818,460 ",GO-SEND,,,,
2016-03-16,12870,Completed,"  331,782,360 ",GO-SHOP,,,,
2016-03-16,200,Completed,"  18,200 ",GO-TIX,,,,
2016-03-16,40,Failed/Timeout,"  63,427 ",GO-TIX,,,,
2016-03-16,30,No Driver Found,"  17,669,470 ",GO-BOX,,,,
2016-03-16,10,No Driver Found,"  1,710,800 ",GO-CLEAN,,,,
2016-03-16,280,No Driver Found,"  4,295,200 ",GO-FOOD,,,,
2016-03-16,20,No Driver Found,"  3,197,740 ",GO-GLAM,,,,
2016-03-16,40,No Driver Found,"  846,300 ",GO-KILAT,,,,
2016-03-16,20,No Driver Found,"  291,200 ",GO-MART,,,,
2016-03-16,10,No Driver Found,"  1,255,800 ",GO-MASSAGE,,,,
2016-03-16,32260,No Driver Found,"  867,146,280 ",GO-RIDE,,,,
2016-03-16,2870,No Driver Found,"  110,912,620 ",GO-SEND,,,,
2016-03-16,260,No Driver Found,"  11,305,840 ",GO-SHOP,,,,
2016-03-16,0,Other,"  145,600 ",GO-CLEAN,,,,
2016-03-16,10,Other,"  100,100 ",GO-FOOD,,,,
2016-03-16,30,Other,"  802,620 ",GO-RIDE,,,,
2016-03-16,0,Other,"  98,280 ",GO-SEND,,,,
2016-03-17,470,Cancelled,"  157,291,225 ",GO-BOX,,,,
2016-03-17,10,Cancelled,"  1,492,400 ",GO-CLEAN,,,,
2016-03-17,14150,Cancelled,"  235,963,000 ",GO-FOOD,,,,
2016-03-17,10,Cancelled,"  1,103,830 ",GO-GLAM,,,,
2016-03-17,30,Cancelled,"  627,900 ",GO-KILAT,,,,
2016-03-17,500,Cancelled,"  7,007,000 ",GO-MART,,,,
2016-03-17,90,Cancelled,"  13,249,600 ",GO-MASSAGE,,,,
2016-03-17,67700,Cancelled,"  1,701,305,060 ",GO-RIDE,,,,
2016-03-17,7140,Cancelled,"  273,274,820 ",GO-SEND,,,,
2016-03-17,3350,Cancelled,"  101,588,760 ",GO-SHOP,,,,
2016-03-17,180,Cancelled,  -   ,GO-TIX,,,,
2016-03-17,700,Completed,"  237,442,751 ",GO-BOX,,,,
2016-03-17,160,Completed,"  21,767,200 ",GO-CLEAN,,,,
2016-03-17,67040,Completed,"  1,087,595,600 ",GO-FOOD,,,,
2016-03-17,80,Completed,"  12,403,300 ",GO-GLAM,,,,
2016-03-17,380,Completed,"  7,917,000 ",GO-KILAT,,,,
2016-03-17,1980,Completed,"  27,755,000 ",GO-MART,,,,
2016-03-17,440,Completed,"  67,285,400 ",GO-MASSAGE,,,,
2016-03-17,354260,Completed,"  8,261,596,980 ",GO-RIDE,,,,
2016-03-17,40460,Completed,"  1,489,484,360 ",GO-SEND,,,,
2016-03-17,12530,Completed,"  325,031,980 ",GO-SHOP,,,,
2016-03-17,240,Completed,"  9,100 ",GO-TIX,,,,
2016-03-17,70,Failed/Timeout,"  296,751 ",GO-TIX,,,,
2016-03-17,30,No Driver Found,"  26,623,870 ",GO-BOX,,,,
2016-03-17,0,No Driver Found,"  182,000 ",GO-CLEAN,,,,
2016-03-17,240,No Driver Found,"  3,831,100 ",GO-FOOD,,,,
2016-03-17,10,No Driver Found,"  1,660,750 ",GO-GLAM,,,,
2016-03-17,50,No Driver Found,"  955,500 ",GO-KILAT,,,,
2016-03-17,10,No Driver Found,"  163,800 ",GO-MART,,,,
2016-03-17,10,No Driver Found,"  1,355,900 ",GO-MASSAGE,,,,
2016-03-17,18170,No Driver Found,"  491,218,000 ",GO-RIDE,,,,
2016-03-17,2910,No Driver Found,"  111,254,780 ",GO-SEND,,,,
2016-03-17,170,No Driver Found,"  7,755,020 ",GO-SHOP,,,,
2016-03-17,20,Other,"  364,000 ",GO-FOOD,,,,
2016-03-17,130,Other,"  3,710,980 ",GO-RIDE,,,,
2016-03-17,20,Other,"  511,420 ",GO-SEND,,,,
2016-03-17,10,Other,"  158,340 ",GO-SHOP,,,,
2016-03-18,440,Cancelled,"  136,140,328 ",GO-BOX,,,,
2016-03-18,20,Cancelled,"  2,293,200 ",GO-CLEAN,,,,
2016-03-18,13070,Cancelled,"  219,846,900 ",GO-FOOD,,,,
2016-03-18,10,Cancelled,"  1,544,270 ",GO-GLAM,,,,
2016-03-18,30,Cancelled,"  600,600 ",GO-KILAT,,,,
2016-03-18,580,Cancelled,"  8,135,400 ",GO-MART,,,,
2016-03-18,90,Cancelled,"  14,814,800 ",GO-MASSAGE,,,,
2016-03-18,70030,Cancelled,"  1,798,822,480 ",GO-RIDE,,,,
2016-03-18,7190,Cancelled,"  272,947,220 ",GO-SEND,,,,
2016-03-18,3310,Cancelled,"  98,709,520 ",GO-SHOP,,,,
2016-03-18,170,Cancelled,  -   ,GO-TIX,,,,
2016-03-18,850,Completed,"  305,048,289 ",GO-BOX,,,,
2016-03-18,170,Completed,"  24,233,300 ",GO-CLEAN,,,,
2016-03-18,69060,Completed,"  1,122,603,300 ",GO-FOOD,,,,
2016-03-18,110,Completed,"  13,235,040 ",GO-GLAM,,,,
2016-03-18,390,Completed,"  8,271,900 ",GO-KILAT,,,,
2016-03-18,1950,Completed,"  27,336,400 ",GO-MART,,,,
2016-03-18,430,Completed,"  63,481,600 ",GO-MASSAGE,,,,
2016-03-18,391930,Completed,"  9,133,966,660 ",GO-RIDE,,,,
2016-03-18,44690,Completed,"  1,648,224,760 ",GO-SEND,,,,
2016-03-18,13160,Completed,"  339,020,500 ",GO-SHOP,,,,
2016-03-18,90,Completed,"  86,450 ",GO-TIX,,,,
2016-03-18,40,Failed/Timeout,"  385,749 ",GO-TIX,,,,
